V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16
cell_265	28	2	3	5	2	2	2	0	0	0	0	2	0	0	0	0
cell_1754	0	0	0	0	13	5	2	0	2	0	2	2	2	2	0	0
cell_191	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	0
cell_755	2	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_2021	2	3	0	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_386	28	2	2	5	2	2	11	0	2	0	0	0	0	0	0	0
cell_1992	2	0	3	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_722	0	0	2	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1599	0	2	5	5	21	0	2	0	0	0	2	0	2	2	0	0
cell_1944	2	0	0	0	0	3	0	0	0	0	0	0	2	2	6	0
cell_1060	0	3	0	0	3	0	0	0	0	0	0	0	2	2	19	2
cell_2038	2	0	0	0	0	0	3	0	6	0	0	0	2	2	0	0
cell_1441	0	0	0	4	0	0	0	2	2	2	0	3	2	2	0	0
cell_1816	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_793	2	0	0	5	0	0	2	8	2	0	2	0	0	6	2	0
cell_570	2	0	0	5	0	4	0	0	0	0	0	0	0	0	5	0
cell_1571	0	0	0	0	2	0	2	0	0	0	0	0	2	2	0	0
cell_366	28	2	0	5	0	2	0	0	2	0	2	0	0	0	2	0
cell_1613	2	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_1034	0	0	0	0	2	0	0	0	2	0	0	0	2	2	19	2
cell_1978	2	0	0	2	0	0	0	0	0	0	0	4	2	2	0	2
cell_1913	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1609	6	0	8	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_451	28	2	0	5	4	2	2	0	2	0	0	0	0	0	0	2
cell_644	0	0	0	5	0	0	8	0	2	0	0	0	0	2	0	0
cell_1807	2	0	57	22	0	2	0	0	0	2	2	0	2	2	0	2
cell_1733	0	0	0	0	4	0	2	0	0	2	2	2	2	2	2	0
cell_1309	0	0	0	2	0	0	0	8	2	0	7	0	2	2	0	0
cell_1392	0	0	2	3	0	0	0	2	2	0	2	2	2	2	0	0
cell_380	28	2	2	5	0	2	0	3	2	3	0	0	2	0	2	0
cell_624	2	0	0	5	0	2	2	0	0	0	0	3	2	2	0	0
cell_223	0	2	4	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_1040	2	0	0	0	2	2	0	0	2	0	2	0	2	2	19	2
cell_776	2	0	0	5	0	5	2	8	2	0	0	0	0	6	0	0
cell_554	0	5	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_786	2	0	0	5	0	0	2	8	0	0	2	0	0	6	2	0
cell_742	0	0	0	5	0	0	0	0	0	5	0	2	0	0	4	0
cell_1513	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_308	28	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0
cell_539	2	2	0	5	0	2	2	0	0	0	0	0	0	0	5	0
cell_628	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1542	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_457	28	2	0	5	4	2	0	0	2	0	0	0	12	0	0	0
cell_1735	0	9	0	0	0	0	2	0	0	2	2	2	2	2	2	0
cell_1674	0	0	0	0	0	0	2	2	0	26	0	0	2	2	0	0
cell_868	2	2	0	5	0	3	2	4	2	0	0	0	0	6	0	3
cell_1223	0	2	0	0	0	4	5	0	3	5	5	0	2	2	2	0
cell_1501	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_893	2	0	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_452	28	2	0	5	4	2	2	0	2	0	0	0	0	0	0	2
cell_1756	2	0	0	0	13	5	2	0	2	0	2	2	2	2	0	0
cell_971	0	0	0	5	0	3	2	0	15	5	0	0	20	5	0	0
cell_1881	2	0	57	0	3	0	0	0	0	0	0	0	2	2	0	2
cell_1354	10	0	2	0	0	0	0	0	2	2	3	2	2	2	0	19
cell_1001	0	2	0	5	0	0	2	0	15	0	12	2	0	0	0	0
cell_1133	0	0	0	0	10	0	2	2	0	5	0	0	2	2	0	2
cell_1503	0	2	0	0	2	0	0	0	2	2	0	0	2	2	0	0
cell_735	0	0	0	5	0	2	0	0	0	0	0	0	0	2	4	0
cell_1024	0	0	0	5	0	0	2	0	15	0	0	0	0	0	0	0
cell_357	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_183	0	2	5	5	0	0	2	0	4	0	0	0	2	0	0	0
cell_384	28	2	0	5	0	2	0	0	2	0	0	2	0	0	2	0
cell_1349	10	0	2	0	2	0	0	0	2	0	0	2	2	2	0	0
cell_1432	0	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_1438	0	0	0	0	9	2	14	2	2	0	2	0	2	2	3	0
cell_1269	0	2	2	0	0	0	5	4	0	0	0	0	2	2	0	0
cell_1769	0	0	0	0	0	0	2	5	2	0	2	0	2	2	0	0
cell_918	0	0	0	5	0	3	2	0	15	0	0	0	0	0	0	0
cell_1915	2	0	57	0	0	0	0	0	0	0	0	0	2	2	2	2
cell_1257	2	2	2	0	0	0	5	0	0	0	0	0	2	2	0	5
cell_894	2	0	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_676	0	0	0	5	0	4	0	0	2	0	0	0	0	2	2	0
cell_123	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_80	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_63	4	2	0	5	2	21	2	0	0	0	0	0	2	0	0	0
cell_152	2	2	0	5	3	0	2	0	0	0	0	0	0	0	0	0
cell_1061	0	3	12	0	3	8	0	0	0	0	0	0	2	2	19	2
cell_522	2	0	0	5	0	0	19	2	0	0	0	0	0	0	5	0
cell_876	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	0
cell_1962	2	0	0	0	0	0	0	0	0	0	5	2	2	2	0	5
cell_551	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1187	3	0	12	0	0	0	0	3	0	2	0	0	2	2	0	0
cell_1076	0	2	0	0	0	0	0	0	0	0	0	0	2	2	19	2
cell_1287	0	0	0	2	0	0	3	0	2	0	2	0	2	2	4	0
cell_1333	0	0	0	0	0	0	0	0	2	0	0	2	2	2	5	0
cell_1020	0	0	0	5	0	4	2	0	15	0	0	0	0	0	0	0
cell_1404	0	0	2	0	0	0	0	0	2	0	2	2	2	2	0	0
cell_1741	2	0	0	3	0	0	2	0	0	0	2	2	2	2	0	0
cell_1669	0	9	0	0	0	0	2	2	0	0	0	0	2	2	0	5
cell_449	28	2	0	5	4	2	2	0	2	0	0	0	0	0	0	2
cell_1408	0	0	2	0	0	0	2	0	2	0	2	2	2	2	0	0
cell_364	28	2	0	5	0	2	0	0	2	0	2	0	5	0	2	0
cell_1664	0	10	0	0	0	0	2	0	0	0	2	0	2	2	0	3
cell_604	0	5	0	5	0	0	0	3	0	0	0	0	0	0	0	0
cell_1568	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_408	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	2
cell_702	0	0	0	5	0	12	0	0	2	5	0	0	0	2	0	0
cell_1628	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_704	0	0	0	5	0	12	0	0	2	5	0	0	0	2	0	0
cell_1923	2	0	0	0	0	0	0	2	0	2	9	0	2	2	0	5
cell_1685	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_1170	3	0	12	0	3	0	0	0	2	0	0	0	2	2	5	21
cell_311	28	2	0	5	0	2	3	0	0	0	15	0	0	0	0	0
cell_1936	2	0	0	14	0	0	0	0	2	2	0	0	2	2	2	0
cell_605	0	5	0	5	0	6	0	3	0	0	0	0	0	0	0	0
cell_620	2	2	0	5	0	2	2	0	4	0	0	0	2	0	0	0
cell_781	2	0	0	5	0	0	2	8	2	0	0	12	0	6	0	0
cell_941	0	0	0	5	0	38	2	0	15	10	0	2	0	0	0	0
cell_1276	0	2	2	0	0	2	5	4	0	2	0	0	2	2	0	0
cell_1424	0	0	0	0	0	0	0	2	2	0	2	0	2	2	2	0
cell_565	0	0	0	5	0	3	0	0	0	10	0	0	0	0	5	0
cell_1261	2	2	2	0	0	0	5	0	0	0	0	0	2	2	0	0
cell_176	0	2	0	5	0	0	2	0	3	0	0	0	21	0	5	3
cell_849	2	0	0	5	0	0	2	0	2	0	0	0	0	6	2	0
cell_146	2	2	0	5	3	0	0	0	0	0	0	0	0	0	0	0
cell_1902	2	0	57	0	0	2	0	0	0	0	12	0	2	2	0	2
cell_89	0	2	5	5	0	21	0	2	2	0	0	2	0	0	0	0
cell_286	28	2	0	5	2	2	0	0	0	0	10	0	0	0	0	2
cell_1370	5	0	2	0	3	0	4	2	2	0	0	2	2	2	0	0
cell_1472	2	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_145	2	2	0	5	3	0	0	0	0	0	0	0	0	0	0	0
cell_1352	10	0	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1012	0	0	0	5	0	0	2	0	15	0	0	0	0	0	0	0
cell_88	0	2	0	5	2	21	0	2	0	0	0	0	0	0	2	2
cell_1220	0	2	0	0	0	0	5	0	0	5	0	0	2	2	0	0
cell_1581	0	2	0	0	5	0	2	0	0	0	0	2	2	2	0	0
cell_739	3	0	0	5	0	0	0	0	0	2	0	0	0	0	4	2
cell_2044	2	0	0	0	0	2	3	0	2	0	0	0	2	2	2	0
cell_806	2	9	0	5	0	0	2	0	0	2	0	0	0	6	2	5
cell_1394	0	0	2	0	0	0	0	0	2	0	2	2	2	2	0	0
cell_1451	2	0	0	4	2	0	0	2	2	0	0	3	2	2	0	0
cell_991	2	0	0	5	0	3	2	2	15	0	0	0	4	0	0	2
cell_422	28	2	2	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_202	2	2	0	5	0	5	19	2	3	0	5	2	0	2	0	2
cell_916	0	0	0	5	5	3	2	0	15	0	0	0	0	0	0	0
cell_1014	0	0	0	5	0	0	2	0	15	0	0	0	0	0	5	0
cell_208	2	2	0	5	0	5	19	2	3	0	5	2	0	2	0	2
cell_1515	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	0
cell_1416	0	0	0	0	0	0	0	2	2	0	3	0	2	2	2	0
cell_985	0	0	0	5	0	3	2	2	15	0	0	0	4	0	0	0
cell_1182	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_1842	2	0	57	0	2	8	0	0	0	2	2	5	2	2	0	2
cell_330	28	2	0	5	0	2	0	3	2	0	0	0	0	12	4	2
cell_1326	3	2	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_1314	2	0	0	2	0	2	0	0	2	0	0	0	2	2	0	0
cell_1409	0	0	0	0	0	2	0	2	2	0	0	0	2	2	2	0
cell_478	28	2	0	5	4	2	0	0	2	0	0	2	0	0	5	0
cell_1855	2	0	57	2	0	2	0	0	0	2	2	0	2	2	0	2
cell_1717	0	0	0	0	0	0	2	0	3	0	0	2	2	2	2	0
cell_107	0	2	2	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_1704	0	0	2	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_1509	0	0	0	0	0	0	0	0	2	2	0	10	2	2	0	0
cell_1351	10	0	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_607	0	5	0	5	0	6	0	3	0	0	5	12	0	0	0	0
cell_1346	10	0	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1524	0	0	0	0	0	2	0	0	2	0	0	0	2	2	0	0
cell_1141	0	0	0	0	0	0	0	0	0	5	0	2	2	2	0	2
cell_1853	2	0	57	2	0	2	0	0	0	2	2	0	2	2	0	2
cell_757	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1159	0	0	12	0	3	0	0	0	3	0	0	0	2	2	0	21
cell_1430	15	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_547	0	0	0	5	0	0	0	0	2	0	0	2	0	0	5	2
cell_1667	0	0	0	0	11	2	2	2	0	0	2	0	2	2	0	5
cell_575	0	0	0	5	0	0	0	0	0	5	0	0	0	0	5	0
cell_1214	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_57	4	2	0	5	2	21	0	0	0	2	0	0	2	0	0	0
cell_1852	2	0	57	2	0	0	0	0	0	2	2	0	2	2	0	2
cell_158	2	2	0	5	3	0	0	0	0	0	0	0	5	0	0	0
cell_92	0	2	5	5	0	21	0	2	2	0	0	2	0	0	0	0
cell_1676	0	0	0	0	0	0	2	2	0	26	0	0	2	2	0	0
cell_280	28	2	42	5	2	2	0	0	0	0	0	0	0	0	0	2
cell_374	28	2	0	5	4	2	2	0	2	0	4	0	0	0	2	0
cell_1614	2	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_833	2	0	0	5	2	0	2	2	2	2	0	0	0	6	5	0
cell_1589	0	0	11	0	0	2	2	2	0	0	0	0	2	2	0	0
cell_412	28	2	2	5	0	2	4	2	2	0	2	2	0	0	3	0
cell_1139	0	0	0	0	0	0	0	0	0	5	0	0	2	2	0	2
cell_693	0	0	0	5	0	12	0	0	2	0	0	3	0	2	0	0
cell_97	0	2	0	5	7	21	0	2	0	0	0	0	2	0	2	0
cell_227	0	2	0	5	0	0	19	0	0	6	0	2	5	2	0	0
cell_1544	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_1234	2	2	3	2	0	0	5	0	0	0	0	0	2	2	0	0
cell_25	0	2	0	5	2	21	0	0	0	2	0	0	0	0	2	8
cell_1696	0	0	0	0	0	2	2	0	2	0	0	0	2	2	2	0
cell_1710	0	0	0	12	0	0	2	0	0	0	2	2	2	2	2	0
cell_697	0	0	0	5	0	12	0	0	2	5	0	0	2	2	3	0
cell_348	28	2	0	5	0	2	0	2	2	3	0	0	2	12	0	0
cell_1120	2	2	0	0	0	0	0	0	0	0	0	12	2	2	0	2
cell_1231	0	2	0	0	0	34	5	2	0	5	0	0	2	2	0	0
cell_6	0	2	2	5	2	21	2	0	0	0	0	0	0	2	0	0
cell_448	28	2	0	5	0	2	0	0	2	0	5	0	0	0	5	0
cell_195	0	2	0	5	0	5	19	2	3	0	5	2	0	2	0	0
cell_2033	2	5	0	0	2	0	3	0	6	0	0	0	2	2	0	0
cell_1878	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1981	2	0	0	0	0	0	0	0	0	0	2	4	2	2	0	0
cell_759	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1560	2	0	0	0	5	0	2	0	0	0	0	0	2	2	0	0
cell_1815	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1444	4	0	0	4	0	0	0	2	2	2	0	3	2	2	0	0
cell_966	0	0	0	5	0	3	2	0	15	5	0	0	0	6	0	0
cell_1291	0	0	0	2	0	0	0	0	2	0	14	0	2	2	0	0
cell_588	0	40	0	5	0	3	0	0	0	2	0	7	0	0	0	2
cell_1830	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1331	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1147	4	0	0	0	3	0	0	5	0	5	0	0	2	2	0	2
cell_393	28	2	2	5	2	2	0	0	2	0	0	2	3	0	0	0
cell_277	28	2	42	5	2	2	0	0	0	0	0	0	3	0	0	2
cell_938	0	0	0	5	22	0	2	0	15	0	0	2	0	0	0	5
cell_1033	0	0	0	0	2	0	0	0	2	0	0	0	2	2	19	2
cell_657	0	0	0	5	0	0	2	4	2	0	0	0	0	2	0	0
cell_142	2	2	0	5	4	0	0	0	4	3	5	0	0	0	0	0
cell_1345	10	0	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1340	0	0	2	0	11	0	0	0	2	0	0	0	2	2	0	0
cell_1634	0	6	0	3	0	0	2	0	0	0	2	0	2	2	2	0
cell_7	5	2	2	5	2	21	2	0	0	0	0	0	0	2	0	0
cell_1003	2	0	0	5	0	0	2	0	15	0	12	0	0	3	0	0
cell_1627	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_517	2	0	0	5	0	0	5	0	0	0	0	0	0	0	5	0
cell_675	0	0	0	5	0	4	0	0	2	0	0	0	0	2	2	0
cell_1941	2	0	0	0	0	3	0	0	0	0	0	0	2	2	6	0
cell_444	28	2	0	5	0	2	0	0	2	0	0	2	0	0	5	0
cell_1689	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	2
cell_1799	2	0	57	3	0	0	0	0	0	0	2	0	2	2	0	2
cell_409	28	2	2	5	0	2	4	2	2	0	2	2	5	0	0	0
cell_153	2	2	0	5	3	0	0	0	2	0	0	0	0	0	0	0
cell_2032	2	0	0	0	0	0	3	0	0	2	2	2	2	2	0	0
cell_516	2	0	0	5	0	0	5	0	0	0	0	0	0	0	5	0
cell_173	0	2	0	5	0	0	2	0	3	0	0	0	21	0	5	3
cell_430	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_1461	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_817	2	9	2	5	0	3	2	0	0	2	0	0	0	6	0	0
cell_193	0	2	0	5	0	5	19	2	3	0	5	2	0	2	0	0
cell_1111	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_410	28	2	2	5	0	2	4	2	2	0	2	2	5	0	0	0
cell_127	0	2	0	5	2	21	5	2	0	5	0	0	0	0	0	0
cell_1315	2	0	0	2	0	2	0	0	2	0	0	0	2	2	0	0
cell_1834	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_346	28	2	0	5	0	2	0	2	2	3	0	0	0	12	0	0
cell_892	2	34	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_322	28	2	0	5	0	2	3	0	2	0	0	0	0	12	0	2
cell_1478	0	0	0	0	5	0	2	0	2	2	0	0	2	2	0	0
cell_936	0	0	2	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_1903	2	0	57	0	0	2	0	0	0	0	12	0	2	2	0	2
cell_512	28	2	2	5	0	2	0	0	2	11	2	0	3	0	0	0
cell_1255	0	2	2	0	0	2	5	0	0	0	0	0	2	2	0	0
cell_1929	2	0	0	14	2	0	0	0	0	2	0	0	2	2	0	0
cell_161	0	2	0	5	2	0	2	2	0	0	0	0	2	0	0	0
cell_1714	0	0	0	0	0	0	2	0	3	52	3	2	2	2	2	0
cell_355	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_674	0	0	0	5	0	4	0	0	2	0	0	0	2	2	2	0
cell_689	0	0	0	5	0	12	0	0	2	0	0	0	0	2	0	0
cell_1059	0	3	0	0	3	0	0	0	0	0	0	0	2	2	19	2
cell_1552	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_1119	2	2	0	0	0	0	0	0	0	0	0	12	2	2	0	2
cell_1720	0	0	0	0	0	0	2	0	3	2	0	2	2	2	2	0
cell_874	2	0	0	5	2	0	2	0	2	0	2	0	0	6	0	0
cell_1448	0	0	0	4	0	0	0	2	2	2	0	3	2	2	2	0
cell_1224	0	2	0	0	0	4	5	0	3	5	5	0	2	2	2	0
cell_134	2	2	0	5	4	0	0	0	0	0	5	0	0	0	0	0
cell_1058	2	3	0	0	3	0	0	0	0	0	2	0	2	2	19	2
cell_1165	19	0	12	0	0	0	0	0	0	0	0	2	2	2	0	21
cell_701	0	0	0	5	0	12	0	0	2	5	0	0	0	2	0	0
cell_1835	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1156	0	0	12	2	3	0	0	0	0	0	0	8	2	2	0	21
cell_1890	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1072	0	0	0	0	0	2	0	2	0	0	0	2	2	2	19	2
cell_1126	0	5	0	0	10	0	0	0	2	5	0	0	2	2	0	2
cell_269	28	2	3	5	2	2	2	0	0	0	0	2	0	0	0	0
cell_1702	0	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_86	0	2	0	5	2	21	0	2	0	0	0	0	0	0	0	2
cell_1587	0	0	11	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_1831	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1648	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	5
cell_1210	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_124	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_889	2	34	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_870	2	0	0	5	0	3	2	4	2	0	0	0	0	6	0	3
cell_498	28	2	2	5	0	2	0	0	2	0	0	8	0	0	0	0
cell_182	0	2	5	5	0	0	2	0	4	0	0	0	0	0	2	0
cell_226	0	2	0	5	0	0	19	0	0	0	0	2	5	2	0	0
cell_1904	2	0	57	0	0	2	0	0	0	0	12	0	2	2	0	2
cell_1885	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_47	0	2	0	5	2	21	0	0	2	8	0	0	2	2	0	0
cell_1474	0	0	0	0	5	0	0	0	2	2	0	0	2	2	0	0
cell_358	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_1158	0	0	12	3	3	0	0	0	3	0	0	0	2	2	0	21
cell_1967	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5
cell_712	0	0	0	5	0	0	5	0	0	0	0	0	2	0	4	3
cell_361	28	2	0	5	0	2	0	5	2	0	2	0	5	0	2	0
cell_694	0	0	0	5	0	12	0	0	2	0	0	3	0	2	0	0
cell_1251	0	2	2	0	0	0	5	0	0	0	0	0	2	2	0	0
cell_484	28	2	2	5	0	2	5	2	2	0	0	0	0	0	0	0
cell_1693	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_1861	2	3	57	0	2	0	2	0	0	0	0	0	2	2	0	2
cell_544	2	0	0	5	0	2	2	0	0	0	2	0	2	0	5	0
cell_1323	3	2	0	0	0	2	0	0	2	0	0	0	2	2	0	0
cell_135	2	2	0	5	4	0	0	0	0	0	5	0	0	0	0	0
cell_963	0	0	0	5	0	3	2	0	15	5	0	0	0	0	5	0
cell_18	0	2	0	5	2	21	0	0	2	0	0	0	0	3	0	0
cell_391	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	2
cell_660	0	0	0	5	0	0	2	4	2	0	0	0	0	2	0	0
cell_475	28	2	0	5	4	2	0	0	2	0	0	0	0	0	0	0
cell_1973	2	21	0	0	5	5	0	0	0	0	0	4	2	2	0	2
cell_729	0	0	0	5	0	0	0	0	2	0	0	7	0	0	4	0
cell_321	28	2	0	5	0	2	3	0	2	0	0	0	0	12	0	2
cell_1398	0	2	2	0	2	0	0	0	2	5	2	2	2	2	0	0
cell_752	0	0	0	5	2	0	0	0	10	0	0	0	0	0	4	0
cell_8	5	2	2	5	2	21	2	0	0	0	0	0	0	2	0	0
cell_1194	3	2	12	0	0	0	6	0	0	2	0	0	2	2	0	0
cell_1418	0	0	0	0	18	0	0	2	2	0	0	0	2	2	2	2
cell_1539	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_871	2	0	0	5	0	3	2	4	2	0	0	6	0	6	0	3
cell_699	0	0	0	5	0	12	9	0	2	5	0	0	0	2	3	0
cell_382	28	2	0	5	0	2	0	0	2	0	0	2	0	0	2	0
cell_726	0	5	2	5	0	0	0	0	0	0	0	0	0	2	4	0
cell_1532	0	0	0	0	0	0	0	12	2	0	0	0	2	2	0	0
cell_778	2	3	0	5	0	0	2	8	2	0	0	2	0	6	0	3
cell_132	2	2	0	5	4	0	0	0	0	3	5	0	0	0	0	0
cell_1242	2	2	2	0	0	5	5	3	0	0	0	0	2	2	5	0
cell_841	2	0	0	5	2	0	2	0	2	2	0	0	0	6	0	0
cell_1615	0	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_1980	2	0	0	0	0	0	0	0	0	3	0	4	2	2	0	0
cell_1876	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_626	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1666	0	0	0	0	11	2	2	2	0	0	2	0	2	2	0	5
cell_1445	0	0	0	4	0	0	0	2	2	2	0	3	2	2	0	0
cell_813	2	9	0	5	0	0	2	0	2	2	0	0	0	6	2	5
cell_1134	0	0	0	0	10	0	2	2	0	5	0	0	2	2	0	2
cell_1565	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_1577	0	0	0	0	0	0	2	0	2	0	0	0	2	2	0	0
cell_550	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1712	0	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_541	2	0	0	5	0	2	2	0	0	0	0	0	2	0	5	0
cell_1953	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_1642	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	5
cell_558	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_37	0	2	2	5	2	21	0	2	0	0	0	0	2	2	0	0
cell_416	28	2	2	5	2	2	0	2	2	0	2	2	0	7	0	0
cell_1466	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_1366	0	2	2	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1851	2	0	57	2	0	0	0	0	0	2	2	0	2	2	0	2
cell_1817	2	0	57	0	0	2	0	0	0	0	2	2	2	2	0	2
cell_1643	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	5
cell_978	0	4	0	5	0	3	2	0	15	0	0	0	0	0	0	50
cell_1579	0	0	0	0	0	0	2	0	2	0	0	0	2	2	2	0
cell_1537	2	0	0	0	0	0	2	0	0	0	0	5	2	2	0	0
cell_1248	2	2	3	0	0	0	5	3	0	0	0	0	2	2	0	0
cell_373	28	2	0	5	4	2	2	0	2	0	4	0	0	0	2	0
cell_2013	2	120	2	0	0	0	3	0	0	2	0	0	2	2	2	2
cell_1073	0	0	0	5	0	0	0	0	2	0	0	0	2	2	19	2
cell_1302	0	0	2	2	0	0	0	8	2	0	0	0	2	2	0	0
cell_334	28	2	0	5	0	2	0	0	2	0	0	0	0	12	4	2
cell_441	28	2	0	5	0	2	0	0	2	0	0	2	0	0	5	0
cell_898	0	0	0	5	0	2	2	0	15	0	0	0	3	0	0	0
cell_2029	2	0	0	0	0	0	3	0	0	2	2	2	2	2	0	0
cell_1945	2	0	5	4	0	3	0	4	0	0	0	2	2	2	6	0
cell_2036	2	0	0	0	2	0	3	0	6	0	0	0	2	2	0	0
cell_1282	0	0	0	2	0	0	0	0	2	0	0	0	2	2	4	0
cell_406	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	2
cell_1071	0	0	0	0	0	2	0	2	0	0	0	2	2	2	19	2
cell_58	4	2	0	5	2	21	0	0	0	2	0	0	2	0	0	0
cell_1846	2	0	57	0	0	2	0	0	0	2	2	0	2	2	0	2
cell_974	0	6	0	5	0	3	2	0	15	5	0	0	0	0	0	0
cell_1726	0	0	0	0	0	0	2	0	3	3	0	2	2	2	2	0
cell_909	2	0	0	5	0	13	2	0	15	0	5	0	3	0	0	0
cell_217	0	2	0	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_1556	2	0	0	0	5	0	2	0	0	0	0	0	2	2	0	0
cell_680	2	0	0	5	0	0	0	0	2	0	0	0	3	2	2	0
cell_860	2	0	2	5	0	0	2	0	2	0	0	0	0	6	0	0
cell_54	4	2	0	5	2	21	0	0	5	2	2	0	2	0	0	0
cell_1612	0	0	8	0	0	0	2	0	0	0	4	11	2	2	0	0
